box_area,cam_depth,true_depth
21372,4022,4000
22355,4022,4000
20128,3896,4000
16368,3971,4000
16287,3896,4000
23130,4102,4000
15370,4075,4000
17024,3946,4000
22352,4049,4000
16226,3946,4000
22078,3896,4000
20405,3946,4000
22968,3996,4000
20777,3996,4000
15871,3971,4000
20100,3971,4000
18864,3921,4000
21372,3896,4000
22078,3971,4000
15064,3971,4000
16043,3971,4000
13617,3946,4000
18864,3971,4000
16165,4022,4000
13780,3946,4000
20328,4049,4000
14202,3971,4000
21040,3946,4000
14964,3971,4000
22704,3946,4000
18496,3921,4000
21440,3996,4000
19912,4022,4000
22610,3971,4000
21372,3946,4000
18720,3996,4000
17420,4102,4000
21360,3971,4000
16470,3921,4000
18460,3971,4000
19564,3996,4000
18156,3946,4000
17850,3971,4000
16191,3996,4000
20002,3971,4000
15660,3971,4000
17920,4022,4000
18423,3921,4000
18224,4049,4000
22275,3921,4000
23584,3946,4000
21829,3996,4000
24288,4049,4000
20405,3946,4000
22881,3996,4000
20382,4022,4000
21384,4022,4000
22881,4022,4000
15576,3971,4000
20713,4022,4000
21168,3896,4000
16409,3996,4000
16531,3971,4000
19760,4022,4000
17358,4075,4000
21746,3996,4000
19536,4075,4000
21330,3921,4000
20412,3996,4000
18957,3946,4000
22260,3996,4000
14706,3996,4000
17152,4049,4000
17226,4022,4000
17088,3946,4000
16260,3872,4000
16409,4075,4000
20280,4102,4000
18105,3946,4000
19564,3921,4000
20097,3946,4000
21829,4075,4000
16960,3946,4000
21450,3921,4000
20596,3872,4000
21200,3824,4000
19500,3971,4000
20202,4049,4000
20064,3996,4000
16226,3996,4000
21789,4022,4000
17952,4022,4000
18630,3946,4000
20216,3946,4000
21093,4049,4000
20748,3996,4000
24854,3800,4000
17615,3996,4000
25344,3971,4000
17500,3971,4000
21093,3971,4000
18078,3996,4000
18837,3971,4000
15840,3996,4000
20867,3921,4000
20336,4102,4000
20303,3996,4000
19380,3971,4000
15635,3996,4000
19076,4022,4000
16020,4075,4000
17884,3896,4000
20436,4049,4000
19783,3921,4000
22784,3996,4000
19380,3921,4000
15753,3971,4000
19080,3921,4000
20817,4049,4000
21829,3971,4000
25740,4022,4000
20826,3996,4000
15458,3996,4000
22610,3896,4000
18936,4022,4000
16616,3971,4000
21216,3921,4000
18564,4022,4000
19684,4049,4000
15720,4075,4000
18176,3971,4000
18944,4075,4000
18900,3971,4000
22790,3946,4000
17355,3946,4000
19053,3896,4000
20368,4022,4000
16165,3946,4000
21384,4049,4000
15428,3946,4000
16492,3896,4000
22876,3971,4000
14616,3921,4000
22428,4049,4000
14392,4049,4000
16510,3921,4000
16226,3971,4000
18247,4049,4000
17095,3946,4000
16128,3971,4000
15810,3971,4000
14784,3946,4000
17292,3996,4000
20436,3946,4000
16020,3996,4000
18907,3996,4000
14364,4022,4000
15718,3896,4000
18078,3946,4000
21303,4022,4000
15048,4102,4000
18864,4075,4000
16020,3971,4000
17754,3996,4000
20713,4022,4000
18432,3946,4000
20250,3996,4000
17485,3946,4000
18632,3921,4000
19890,4022,4000
15370,3971,4000
26724,3921,4000
19462,4022,4000
19314,3996,4000
17024,3996,4000
22113,3946,4000
20582,3921,4000
23644,3996,4000
21098,4022,4000
20935,3946,4000
18340,4022,4000
26312,3709,4000
22344,3921,4000
15635,3996,4000
17485,3971,4000
18492,3921,4000
19008,4022,4000
18792,3946,4000
17745,3921,4000
17856,4157,4000
16492,3996,4000
19789,4102,4000
28710,3824,4000
16492,3971,4000
14148,4022,4000
20520,3971,4000
25017,3824,4000
14934,3971,4000
16226,3996,4000
16348,3946,4000
15486,3946,4000
17680,4075,4000
20619,3996,4000
16740,3971,4000
15960,3971,4000
16569,4130,4000
18673,3996,4000
17822,3996,4000
16380,3921,4000
14740,3996,4000
19650,4022,4000
20910,3971,4000
16592,3896,4000
21251,3971,4000
17225,3996,4000
14300,3971,4000
21465,4022,4000
14706,3946,4000
15370,3946,4000
13728,3946,4000
20328,3996,4000
19028,3996,4000
65274,4130,4000
15635,4022,4000
22440,3996,4000
21414,4075,4000
17226,3971,4000
15660,3896,4000
21168,3996,4000
19536,3946,4000
16506,3996,4000
16554,3946,4000
14934,3971,4000
15162,3971,4000
16104,4130,4000
19368,4022,4000
22881,3996,4000
18340,4022,4000
16165,3996,4000
17024,3946,4000
20856,4049,4000
18980,3946,4000
21060,4075,4000
16758,3896,4000
13200,4916,5000
12376,4839,5000
10850,4802,5000
10388,4916,5000
15696,4839,5000
13516,4878,5000
13760,4956,5000
12096,4916,5000
12921,4916,5000
14365,4878,5000
10700,4802,5000
13330,4956,5000
12760,4765,5000
9374,4878,5000
9331,4878,5000
12528,5036,5000
14520,4878,5000
14144,4839,5000
15695,4956,5000
14388,4956,5000
11935,5036,5000
11169,4916,5000
13200,4765,5000
11554,4916,5000
13797,4802,5000
10780,4996,5000
13923,4839,5000
11880,4839,5000
11440,4765,5000
14892,4839,5000
14673,4916,5000
13454,4916,5000
15318,4765,5000
12354,4996,5000
11284,5162,5000
13516,4878,5000
12862,4878,5000
14586,4878,5000
11050,4765,5000
13764,4765,5000
14170,4956,5000
13542,4729,5000
10731,4765,5000
13986,4802,5000
12412,4916,5000
14740,4729,5000
12760,4956,5000
11440,4729,5000
11554,4916,5000
14365,4765,5000
12685,4956,5000
13671,4839,5000
14807,4802,5000
15688,4878,5000
13888,4878,5000
14016,4839,5000
12027,4878,5000
12238,4878,5000
14388,4956,5000
10863,4878,5000
14080,4878,5000
11880,4996,5000
13702,4802,5000
13454,4839,5000
11880,5077,5000
14652,4765,5000
13760,5036,5000
14620,4878,5000
13578,4916,5000
14144,4839,5000
14673,4878,5000
11118,4956,5000
10850,5205,5000
12320,4729,5000
12540,4729,5000
13923,4996,5000
12470,5036,5000
10850,4996,5000
10682,5119,5000
14256,4916,5000
11766,4729,5000
10368,4878,5000
14016,4916,5000
14365,4802,5000
14520,4839,5000
11660,4839,5000
12426,4916,5000
13764,4765,5000
12597,4765,5000
13330,4916,5000
14300,4996,5000
13671,4878,5000
14256,4878,5000
13952,4996,5000
13140,4765,5000
11935,4916,5000
13760,4878,5000
14256,4956,5000
13760,4956,5000
15336,4878,5000
13764,4729,5000
12376,4765,5000
9592,5036,5000
14835,4956,5000
15249,4839,5000
13039,4839,5000
14300,4839,5000
9724,4802,5000
11271,4956,5000
12312,5077,5000
12027,4878,5000
12483,4765,5000
14016,4839,5000
13392,4996,5000
14960,4729,5000
14539,4956,5000
12470,4916,5000
13020,4802,5000
11448,4878,5000
11715,4916,5000
11388,5036,5000
12488,4729,5000
14124,4956,5000
11284,4996,5000
11772,4996,5000
12264,4839,5000
14300,4839,5000
14892,4956,5000
11770,4996,5000
10011,4878,5000
14235,4802,5000
9890,4916,5000
15336,4878,5000
14080,4765,5000
14365,4765,5000
12871,5036,5000
13975,4916,5000
14673,4878,5000
11448,4878,5000
13080,4839,5000
12312,4956,5000
13923,4839,5000
14016,4956,5000
13200,4765,5000
9288,4996,5000
14170,4956,5000
11220,4729,5000
13734,5036,5000
10512,4839,5000
10512,4878,5000
13176,4878,5000
13392,4916,5000
11826,5119,5000
13797,4916,5000
13632,4956,5000
11819,4956,5000
11880,4956,5000
15987,4839,5000
11554,4916,5000
12871,4878,5000
12586,4916,5000
15264,4839,5000
12155,4729,5000
13640,4802,5000
14388,4956,5000
13115,4916,5000
14620,4878,5000
12626,4878,5000
11395,4916,5000
15624,4878,5000
11284,4956,5000
14300,4916,5000
15549,4878,5000
12100,4802,5000
13020,4878,5000
13975,4956,5000
12993,4996,5000
13356,4956,5000
15336,4765,5000
11180,4956,5000
11713,4729,5000
14892,4878,5000
14235,4916,5000
14520,4802,5000
11388,4765,5000
14835,4956,5000
11880,4729,5000
13080,5077,5000
12993,4916,5000
13824,5036,5000
14300,4839,5000
9982,4916,5000
15042,4916,5000
9114,5036,5000
11544,4802,5000
10900,4765,5000
12312,4765,5000
10368,5036,5000
12208,4916,5000
11336,4878,5000
10486,5036,5000
14454,4839,5000
11935,4956,5000
11284,4956,5000
10368,5036,5000
14874,4765,5000
10416,4956,5000
14208,4729,5000
12586,4916,5000
12369,4996,5000
12597,4765,5000
13671,4878,5000
12934,4765,5000
13923,4802,5000
15008,4729,5000
13392,4956,5000
11826,4839,5000
16280,4802,5000
10600,5036,5000
12960,4802,5000
11880,4729,5000
12208,4956,5000
13320,4729,5000
12155,4729,5000
9936,4878,5000
9548,4916,5000
12528,4956,5000
10700,4878,5000
